Query	Candidate	Label
이제 다신 이렇게 술 안마실래	이제 진짜 술 안마실게	
이제 다신 이렇게 술 안마실래	이제 진짜 술 많이 안마실거야	1
이제 다신 이렇게 술 안마실래	이제 진짜 다시는 술 안 먹어	
이제 다신 이렇게 술 안마실래	휴 진짜 이제 술 안마셔야지	
이제 다신 이렇게 술 안마실래	진짜 이제 술 안마셔야지	
이제 다신 이렇게 술 안마실래	이제 술 그렇게 안먹을거야	1
이제 다신 이렇게 술 안마실래	나 이제 그렇게 술 안마신다	
이제 다신 이렇게 술 안마실래	이제 술 안 먹을래	
이제 다신 이렇게 술 안마실래	다신 술안먹을거야	
이제 다신 이렇게 술 안마실래	이제 술안돼	
이제 다신 이렇게 술 안마실래	진심 이제 술안마실꺼야	
이제 다신 이렇게 술 안마실래	이제 그렇게 안취해	
이제 다신 이렇게 술 안마실래	이제 당분간은 술먹지 말아야지	
이제 다신 이렇게 술 안마실래	이젠 술 안마셔야지	
이제 다신 이렇게 술 안마실래	다신 소주안먹어 이제 절대로	
이제 다신 이렇게 술 안마실래	술도 안마실래 이제	
이제 다신 이렇게 술 안마실래	이제 술 안먹을껴	
이제 다신 이렇게 술 안마실래	다음부터 술못먹게할거야	0
이제 다신 이렇게 술 안마실래	근데 진짜 안마실거야	
여자친구 있어?	다 여자친구 있어?	0
여자친구 있어?	여자친구 있지?	1
여자친구 있어?	그친구 여자친구 있져?	0
여자친구 있어?	다 남자친구있어?	0
여자친구 있어?	남자친구 있나?	0
여자친구 있어?	남자친구도 있어?	0
여자친구 있어?	친구 남자친구있어?	0
여자친구 있어?	수명이 여자친구 있어?	0
여자친구 있어?	너 여자친구 있어?	1
여자친구 있어?	친구들은 여자친구 있어?	0
여자친구 있어?	남자친구있어도?	0
여자친구 있어?	걔네는 여자친구있어?	0
여자친구 있어?	여자친구들다 없어?	0
여자친구 있어?	애 있는 친구있나?	0
여자친구 있어?	혹시 여자친구 있어?	1
여자친구 있어?	정하남자친구있어?	0
여자친구 있어?	너 남자친구 있어?	0
여자친구 있어?	싹다 여자친구 있어?	0
여자친구 있어?	다른 친구도 있어?	0
남자친구랑 헤어졌어	친구가 남자친구랑 헤어졌어	0
남자친구랑 헤어졌어	여자친구랑 헤어졌대	0
남자친구랑 헤어졌어	친구 남자친구랑 헤어졌대	0
남자친구랑 헤어졌어	나 남자친구랑 헤어졌어	1
남자친구랑 헤어졌어	여자친구랑 헤어짐	0
남자친구랑 헤어졌어	남자친구 없어 헤어졌어	<
남자친구랑 헤어졌어	친구가 헤어지재	0
남자친구랑 헤어졌어	친구 헤어졌대	0
남자친구랑 헤어졌어	친구랑은 헤어졌어	0
남자친구랑 헤어졌어	다시남자친구만난데	0
남자친구랑 헤어졌어	남자랑 헤어졌다가 다시 만났다	0
남자친구랑 헤어졌어	친구랑 헤어졌어	0
남자친구랑 헤어졌어	친구걸었어	0
남자친구랑 헤어졌어	친구가 나 찼어	0
남자친구랑 헤어졌어	친구가 오래만난 여자랑 헤어졌대서	0
남자친구랑 헤어졌어	칭구를 만났거든	0
남자친구랑 헤어졌어	선배들이랑은 헤어졌어	0
남자친구랑 헤어졌어	헤어졌대방금	0
남자친구랑 헤어졌어	둘이헤어졌	0
남자친구랑 헤어졌어	그리고 헤어졌어	0
설마요	? 설마요	1
설마요	잉 설마요	1
설마요	이 설마요	.
설마요	으으 설마요	1
설마요	? 설마 아요	.
설마요	설마요 에이	1
설마요	허허 설마요	1
설마요	엥 설마여	1
설마요	에이 설마 요	1
설마요	아 설마여	1
설마요	에이 설마용	1
설마요	노노 설마	1
설마요	아니여 아닐거여	0
설마요	아아 설마요	1
설마요	아닐 겁니다	0
설마요	으 그럴리가요	1
설마요	헐 설마요	1
설마요	아닐 걸요	0
설마요	설마 디	0
설마요	헐 에이 설마요	1
남자친구 있으세요?	남자친구있으시죠?	1
남자친구 있으세요?	남자친군 있으세요?	1
남자친구 있으세요?	남자친구분 있으세요?	1
남자친구 있으세요?	님자친구 있으세요?	1
남자친구 있으세요?	저기 남자친구 있으세요?	1
남자친구 있으세요?	여자친구있나요?	0
남자친구 있으세요?	혹시 남자친구 있어요?	1
남자친구 있으세요?	여자친구 있어요?	0
남자친구 있으세요?	남자 여자친구있어요?	0
남자친구 있으세요?	친한 친군가봐요?	0
남자친구 있으세요?	여자친구는 있나요?	0
남자친구 있으세요?	남자친구는 없어요?	1
남자친구 있으세요?	여자친구들 없어요?	0
남자친구 있으세요?	여자들만 있어여?	0
남자친구 있으세요?	남자는 없어죠?	0
남자친구 있으세요?	저분들은 친구예요?	0
남자친구 있으세요?	여자친구 있습니까?	0
남자친구 있으세요?	썸남있어여?	0
남자친구 있으세요?	친하나요?	0
고백했는데 차였어	고백했는데 차임	1
고백했는데 차였어	고백을 했어	0
고백했는데 차였어	나 비밀연애하다가 차였어	0
고백했는데 차였어	고백못했데	0
고백했는데 차였어	내가 고백했는데 라고 했어	0
고백했는데 차였어	가 한테 고백했으나 차이고	0
고백했는데 차였어	고백했었었어	0
고백했는데 차였어	나한테 고백했었어	0
고백했는데 차였어	내가 고백을 했어	0
고백했는데 차였어	고백했다까였거든	1
고백했는데 차였어	딴놈 생겨서 좋아했는테 차였다더라구	0
고백했는데 차였어	고백은 못했어	0
고백했는데 차였어	애들이고백데이라구 말해줬어 고백하면서	0
고백했는데 차였어	갑자기 고백했어	0
고백했는데 차였어	걔가 고백했어	0
고백했는데 차였어	아고백은안했어	0
고백했는데 차였어	사귀자고 했는데	0
고백했는데 차였어	고백 했는데	0
고백했는데 차였어	원거리라서 고백함	0
회사 너무 힘들어요	회사 때문에 힘들어요	0
회사 너무 힘들어요	회사보다 힘들어요	0
회사 너무 힘들어요	일이 너무 힘들어요	1
회사 너무 힘들어요	사람 너무 힘들어요	0
회사 너무 힘들어요	회사생활이 힘들어요	1
회사 너무 힘들어요	교대 힘들어요	0
회사 너무 힘들어요	과장님 넘 힘들어요	0
회사 너무 힘들어요	일 마니 힘들어요	1
회사 너무 힘들어요	힘들어요 회사생활	1
회사 너무 힘들어요	넘 힘들어요	0
회사 너무 힘들어요	완전 힘듬요	0
회사 너무 힘들어요	아 나와사니까 이런게 엄청 힘들어요	0
회사 너무 힘들어요	직장이 멀어져서 힘들어요	0
회사 너무 힘들어요	일 너무 많아요	0
회사 너무 힘들어요	회사 생활이 너무 힘들네요	1
회사 너무 힘들어요	너무 힘들어여 알바	1
회사 너무 힘들어요	너무 힘들어요	
회사 너무 힘들어요	사람들이 힘들게요	0
회사 너무 힘들어요	힘드로요	
회사 너무 힘들어요	일이 힘들어서요 힘	
회사 많이 힘들죠?	일 많이해서 힘들죠?	0
회사 많이 힘들죠?	일하느라 많이 힘들죠?	1
회사 많이 힘들죠?	일하느라 힘들죠?	1
회사 많이 힘들죠?	일이 많이 힘드신가요?	1
회사 많이 힘들죠?	일이 많이 힘들어요?	1
회사 많이 힘들죠?	회사 많이 힘들지?	1
회사 많이 힘들죠?	회사가 많이 힘드세요?	
회사 많이 힘들죠?	오랜만에 일하려니까 힘들죠?	<
회사 많이 힘들죠?	오랜만에 출근해서 힘들죠?	<
회사 많이 힘들죠?	알바 힘들죠?	<
회사 많이 힘들죠?	일이 안힘들어요?	
회사 많이 힘들죠?	많이 힘들지 여?	0
회사 많이 힘들죠?	철거일 힘들죠?	<
회사 많이 힘들죠?	일 안힘들어요?	
회사 많이 힘들죠?	야근도 많이 해요?	0
회사 많이 힘들죠?	부대에 일이 많죠?	0
회사 많이 힘들죠?	직장생활 많이 힘들죠?	1
회사 많이 힘들죠?	어휴 많이 힘들죠?	0
회사 많이 힘들죠?	알바는 안힘들어요?	<
회사 많이 힘들죠?	일하는거 힘들지?	1
알았어	알 았어	1
알았어	알았았어	1
알았어	알았어 어	1
알았어	알겠어	1
알았어	알겠어 어	1
알았어	이야 알았어	1
알았어	알겠 어	1
알았어	알았어게	.
알았어	알았어 짜슥아	
알았어	이야 알겠어	1
알았어	일간 알겠어	
알았어	알겠어 흐	1
알았어	응 알겠어 나는	
알았어	알았어 우	
알았어	엥 알겠어	1
알았어	아라 고아라	0
알았어	알겠어욘기	.
알았어	알겠어 그	.
알았어	알았어 알았어 대	.
알았어	알게사어	.
북한이랑 전쟁나면 어쩌죠?	우리나라 전쟁나면 어떡해요?	>
북한이랑 전쟁나면 어쩌죠?	전쟁나면 어쩌지?	>
북한이랑 전쟁나면 어쩌죠?	전쟁나면 할거같아요?	0
북한이랑 전쟁나면 어쩌죠?	전쟁나면 어떡할꺼야?	>
북한이랑 전쟁나면 어쩌죠?	아 진짜 전쟁나면 뭐하지?	0
북한이랑 전쟁나면 어쩌죠?	전쟁나면 어떻게해?	>
북한이랑 전쟁나면 어쩌죠?	유럽 못가게되면 미국가도 되요?	0
북한이랑 전쟁나면 어쩌죠?	유럽 무비자입국가능하죠?	0
북한이랑 전쟁나면 어쩌죠?	전쟁나면 그래요	0
북한이랑 전쟁나면 어쩌죠?	교황님 근데 깔려죽지는 않겠지?	0
북한이랑 전쟁나면 어쩌죠?	그전에 사고로죽으면 장례식와라?	0
북한이랑 전쟁나면 어쩌죠?	일본이 무섭데요? 방사능?	0
북한이랑 전쟁나면 어쩌죠?	설마 전쟁나진 않겠죠	0
북한이랑 전쟁나면 어쩌죠?	얼어죽지는 않겠죠?	0
북한이랑 전쟁나면 어쩌죠?	전봇대랑 같이 뽑히면 어쩌죠	0
북한이랑 전쟁나면 어쩌죠?	일본경제가 아직죽지않았져?	0
북한이랑 전쟁나면 어쩌죠?	이민가야겠어여	0
북한이랑 전쟁나면 어쩌죠?	우리 전쟁나면	0
북한이랑 전쟁나면 어쩌죠?	저감옥가나요	0
북한이랑 전쟁나면 어쩌죠?	어차피 전쟁나면	0
설마	에 설마	1
설마	야 설마	1
설마	어 설마	1
설마	설마 설마	1
설마	설마 지	.
설마	아 설마	1
설마	설마 디	.
설마	설마니냐	.
설마	이 설마	.
설마	어거 설마	.
설마	아웅 설마	.
설마	그럴리있다	0
설마	나 설마	.
설마	에 설맠	.
설마	설마 아님	0
설마	에이 설 설마	1
설마	니 설마 그	.
설마	아 설마 야	.
설마	설마 하	.
설마	아의 설마	.
수고했어	수고했어 어	1
수고했어	으 수고했어	1
수고했어	수고 햇어요	1
수고했어	어 수고 했어	1
수고했어	흐 수고했어	1
수고했어	으으 수고 했어	1
수고했어	워 수고했어	1
수고했어	으하 수고했어	1
수고했어	고생수고 했어	.
수고했어	하 수고했어	1
수고했어	고생했다 아	1
수고했어	진짜 수고 했어	1
수고했어	얼 수고했어	1
수고했어	수고핸이 수고했어	.
수고했어	수고했어 완전	1
수고했어	오구 수고했어	1
수고했어	고생이네 수고했어	<
수고했어	흑 수고했어	1
수고했어	이으 수고했어	1
수고했어	흐엉 수고했어	1
우리 집에서 라면 먹고 갈래?	그 우리집에서 라면먹고갈래?	1
우리 집에서 라면 먹고 갈래?	빈 우리집에서 라면 먹고 갈래?	1
우리 집에서 라면 먹고 갈래?	우리 집서 라면 먹고 갈래?	1
우리 집에서 라면 먹고 갈래?	울집서 라면먹고 갈래?	1
우리 집에서 라면 먹고 갈래?	우리집에서 짜파게티 먹고 갈래?	0
우리 집에서 라면 먹고 갈래?	우리 집에서 먹고 갈래?	>
우리 집에서 라면 먹고 갈래?	우리집에서 김밥먹구갈래?	0
우리 집에서 라면 먹고 갈래?	우디집에서 라면먹고갈래?	1
우리 집에서 라면 먹고 갈래?	우리집에서 밥 먹고 갈래?	>
우리 집에서 라면 먹고 갈래?	우리집에서 게먹고갈래?	0
우리 집에서 라면 먹고 갈래?	우리집에서 밥먹을래?	>
우리 집에서 라면 먹고 갈래?	우리집에서 래면 먹구갈래에?	1
우리 집에서 라면 먹고 갈래?	집에서 밥 먹고 갈래?	>
우리 집에서 라면 먹고 갈래?	우리 집에서 젤리 먹고 갈래?	0
우리 집에서 라면 먹고 갈래?	우리집으로 먹으러 올래?	
우리 집에서 라면 먹고 갈래?	우리집에서 김치볶음밥먹고 갈래?	0
우리 집에서 라면 먹고 갈래?	집에와서 시켜먹을까?	0
우리 집에서 라면 먹고 갈래?	우리 집에서 먹을까?	
우리 집에서 라면 먹고 갈래?	집에가서 같이 먹을까?	0
우리 집에서 라면 먹고 갈래?	아 라면먹구갈래?	>
다시는 이런 일이 없도록 하겠습니다	다음부턴 이런일 없도록 하겠습니다	1
다시는 이런 일이 없도록 하겠습니다	담부턴 이런일 없도록 하겠습니다	1
다시는 이런 일이 없도록 하겠습니다	앞으로 이런일 없게 하겠습니다	1
다시는 이런 일이 없도록 하겠습니다	죄송합니다 이런일 없도록 하겠습니다	1
다시는 이런 일이 없도록 하겠습니다	속썩이는일 없도록 하겠습니다	<
다시는 이런 일이 없도록 하겠습니다	이제 이런일 다신없도록 하겠습니다	1
다시는 이런 일이 없도록 하겠습니다	이런일 없도록 조심하겠습니다	1
다시는 이런 일이 없도록 하겠습니다	용서해줘 이런일 없도록 하겠습니다	1
다시는 이런 일이 없도록 하겠습니다	절대로 서운한일 없도록 하겠습니다	<
다시는 이런 일이 없도록 하겠습니다	예 그런일 없도록 하겠습니다	1
다시는 이런 일이 없도록 하겠습니다	다시는 이런말안하게 주의할게요	<
다시는 이런 일이 없도록 하겠습니다	바뀌는 일이 없도록 해봅시다	0
다시는 이런 일이 없도록 하겠습니다	앞으로 이런 일 없도록 할게여	1
다시는 이런 일이 없도록 하겠습니다	죄송합니다 다음부턴 주의하겠습니다	0
다시는 이런 일이 없도록 하겠습니다	계속 노력하겠습니다	0
다시는 이런 일이 없도록 하겠습니다	그렇게 이해하도록 하겠습니다	0
다시는 이런 일이 없도록 하겠습니다	앞으로는 주의해주십시오	0
다시는 이런 일이 없도록 하겠습니다	다시는 이런 일 없게 할게요	1
다시는 이런 일이 없도록 하겠습니다	미안해요 고치겠습니다	0
다시는 이런 일이 없도록 하겠습니다	그럼 다음부턴 이런일 없도록 합시다	0
요새 티비 뭐보세요?	티비 보통 뭐봐요?	
요새 티비 뭐보세요?	예능 뭐보세요?	
요새 티비 뭐보세요?	티비 어떤거봐요?	
요새 티비 뭐보세요?	티비는 뭐 보세요?	
요새 티비 뭐보세요?	예능은 뭐봐요?	
요새 티비 뭐보세요?	테레비에 뭐봐요?	
요새 티비 뭐보세요?	예능은 주로 뭐봐요?	
요새 티비 뭐보세요?	티비머보세요?	
요새 티비 뭐보세요?	티비 모보세요?	
요새 티비 뭐보세요?	티비는 뭐예요?	
요새 티비 뭐보세요?	티비 안봐요?	0
요새 티비 뭐보세요?	웹툰 뭐 봤어요?	0
요새 티비 뭐보세요?	뭐하세요? 뉴스보세요?	0
요새 티비 뭐보세요?	저도 티비보는데 모 보세요?	
요새 티비 뭐보세요?	하 부럽다 티비 뭐봐요?	
요새 티비 뭐보세요?	티비는 뭐봤어요?	0
요새 티비 뭐보세요?	무슨 티비 보나요 오?	
요새 티비 뭐보세요?	웹툰 어떤거 보십니까	0
요새 티비 뭐보세요?	티비 뭐 봤어요?	0
요새 티비 뭐보세요?	콤퓨터로 뭐보시나여	0
좋아하는 술 있어요?	좋아하는 맥주 있어요?	0
좋아하는 술 있어요?	술이 있어야 좋아요?	0
좋아하는 술 있어요?	좋아하는 술 이요?	0
좋아하는 술 있어요?	소주 있어요?	0
좋아하는 술 있어요?	칵테일도 있어요?	0
좋아하는 술 있어요?	만카이라는 술이있어요?	0
좋아하는 술 있어요?	꽐라 대본적은 있어요?	0
좋아하는 술 있어요?	에 술마시는거 좋아해요?	0
좋아하는 술 있어요?	술먹는거말고 좋아하는거 뭐있어요?	0
좋아하는 술 있어요?	홍 술좋아해요?	0
좋아하는 술 있어요?	술도 있죠?	0
좋아하는 술 있어요?	마시고 싶은거 있어요?	0
좋아하는 술 있어요?	술 엄청 좋아하죠?	0
좋아하는 술 있어요?	좋은거에요 술먹고있어요?	0
좋아하는 술 있어요?	마시고 싶은 와인 있어요?	0
좋아하는 술 있어요?	술도 마실줄 알아요?	0
좋아하는 술 있어요?	술 좋아요?	0
좋아하는 술 있어요?	특별히 좋아하는 거 있어요?	0
좋아하는 술 있어요?	좋아하는 분위기있어요?	0
좋아하는 술 있어요?	술안좋아하시나바여?	0
너는 누구야?	넌 누구야?	1
너는 누구야?	니도 누구야?	.
너는 누구야?	넌 누구야	1
너는 누구야?	너는 누구에요?	1
너는 누구야?	넌 누구꺼야?	0
너는 누구야?	너는 둘중 누구야?	0
너는 누구야?	너야말로 누구야?	1
너는 누구야?	너 누구야?	1
너는 누구야?	너는 누구냐	1
너는 누구야?	넌누구	1
너는 누구야?	너네동 언니가 누구야?	0
너는 누구야?	스님은 누구야?	0
너는 누구야?	너 아님 누구?	0
너는 누구야?	니 젤친한애가 누구야?	0
너는 누구야?	너희 기가 누구야?	0
너는 누구야?	우리는 누구야?	0
너는 누구야?	너는 누구꺼야	0
너는 누구야?	너 다음 짝꿍 누구야?	0
너는 누구야?	이지 애는 누구야?	0
너는 누구야?	너는 정말 친한 친구는 누구누구야?	0
아니	아니 아닠	1
아니	아니 어 아니	.
아니	에 아니	1
아니	아니아니 이	1
아니	아닣 아니	1
아니	아니 아니	1
아니	아니 히 아니	.
아니	아니여 아니	1
아니	아니 어랑	.
아니	아니 아니에	.
아니	이냐아니	.
아니	아니아니 까지	.
아니	아니아니 그 바	.
아니	아아 아니	1
아니	아니 느닷없이	.
아니	아니 응	0
아니	이니아니아니	1
아니	노노 아니	1
아니	안 아니아니	.
아니	아뇨	1
저 놀리는거 재밌어요?	놀리는거 재밌으세요?	
저 놀리는거 재밌어요?	나 놀리는거 재밌죠?	1
저 놀리는거 재밌어요?	놀리는 거 재밌죠?	1
저 놀리는거 재밌어요?	놀리는거잼써요?	
저 놀리는거 재밌어요?	나 놀리는게 재밌죠?	1
저 놀리는거 재밌어요?	진짜 놀리는거 재미있어요?	
저 놀리는거 재밌어요?	나 놀리니깐 재밌죠?	1
저 놀리는거 재밌어요?	놀리니까 재미있어요?	
저 놀리는거 재밌어요?	저 놀리는거 좋아하시네요?	0
저 놀리는거 재밌어요?	놀리는거 같아요?	0
저 놀리는거 재밌어요?	요새 내 놀리는데 재미들렸죠?	0
저 놀리는거 재밌어요?	웃기세여?	0
저 놀리는거 재밌어요?	비웃은거에요? 정말?	0
저 놀리는거 재밌어요?	놀리셨어요?	0
저 놀리는거 재밌어요?	어 놀리는거에요?	0
저 놀리는거 재밌어요?	아 개그프로 좋아해요?	0
저 놀리는거 재밌어요?	많이 놀리세요?	0
저 놀리는거 재밌어요?	놀리는 거 좋아하는구나?	0
저 놀리는거 재밌어요?	놀리는거 맞죠?	0
저 놀리는거 재밌어요?	나 놀리는 거에요?	0
저녁을 먹을까요 말까요?	저녁을 먹을까용?	
저녁을 먹을까요 말까요?	저녁을 같이 먹을까요?	
저녁을 먹을까요 말까요?	저녁이나 먹을까요?	
저녁을 먹을까요 말까요?	저녁을 일찍먹을까유?	
저녁을 먹을까요 말까요?	저녁이라도 같이 먹을까요?	
저녁을 먹을까요 말까요?	먹고 저녁먹지말까용?	
저녁을 먹을까요 말까요?	저녁 해먹으까요?	
저녁을 먹을까요 말까요?	저녁 같이 먹을까요?	
저녁을 먹을까요 말까요?	저녁을 같이 먹을래요?	
저녁을 먹을까요 말까요?	밥을 오늘 먹을까용?	0
저녁을 먹을까요 말까요?	밥못먹고 가니 저녁같이 먹을까요?	
저녁을 먹을까요 말까요?	밥만 먹을까요?	
저녁을 먹을까요 말까요?	저랑 저녁 먹을까요	
저녁을 먹을까요 말까요?	나중에 저녁이나 먹을까요?	0
저녁을 먹을까요 말까요?	그럼 저녁은 같이 먹을까요?	
저녁을 먹을까요 말까요?	저녁 같이 먹을까요	
저녁을 먹을까요 말까요?	삼겹살 아니라도 걍 점심 먹을까여?	0
저녁을 먹을까요 말까요?	저녁할까요?	
저녁을 먹을까요 말까요?	그럼 저녁에 먹을까요?	0
저녁을 먹을까요 말까요?	저녁에 돈까스 먹을까요?	0
너 챗봇이지?	너 그거욕이지?	0
너 챗봇이지?	나는 로봇이야?	0
너 챗봇이지?	내가 로봇이가?	0
너 챗봇이지?	나 로봇이냐	0
너 챗봇이지?	나 개그해?	0
너 챗봇이지?	혹시 그거 개그야?	0
너 챗봇이지?	개그하는거지?	0
너 챗봇이지?	나의 라이벌인가?	0
너 챗봇이지?	너 또라이야?	0
너 챗봇이지?	지금 개그지?	0
너 챗봇이지?	이거 개그야?	0
너 챗봇이지?	개그야?이것도?	0
너 챗봇이지?	너 정말 웃긴 아이구나?	0
너 챗봇이지?	그거욕이니?	0
너 챗봇이지?	나웃겨주는거지?	0
너 챗봇이지?	이 이 이거 갸무시지?	0
너 챗봇이지?	나 악당이야?	0
너 챗봇이지?	그거 욕이지?	0
너 챗봇이지?	너님이 개그 계 심?	0
너 챗봇이지?	나 말고 이모티콘 말하는거지?	0
일어나서 라면먹는 중이에요	일어나서 밥먹는중이에요	>
일어나서 라면먹는 중이에요	일어나서 밥먹고있어여	>
일어나서 라면먹는 중이에요	방그 일어나서 밥먹었어요	
일어나서 라면먹는 중이에요	이제 일어나서 밥먹으러고 하고 있어요	0
일어나서 라면먹는 중이에요	자다가 밥 먹으려고 일어났어요	0
일어나서 라면먹는 중이에요	일어나서 밥먹었어요	0
일어나서 라면먹는 중이에요	일어나서 밥 먹었어요	0
일어나서 라면먹는 중이에요	방금 일어나서 닭백숙먹고있어요	0
일어나서 라면먹는 중이에요	일어나서 밥을 먹고 왔어요	0
일어나서 라면먹는 중이에요	아침 먹는중이에요	
일어나서 라면먹는 중이에요	일어나서 밥 먹으로 왔으요	
일어나서 라면먹는 중이에요	지금 아침도 먹을려고 밥차리는중이에요	0
일어나서 라면먹는 중이에요	일어났고 밥먹고왔어요	0
일어나서 라면먹는 중이에요	일어나자마자 팥죽 먹고있어요	0
일어나서 라면먹는 중이에요	잤다가 아침먹었어요	0
일어나서 라면먹는 중이에요	아침밥 먹었어요	0
일어나서 라면먹는 중이에요	일어나서 씻고 밥 먹었어요	0
일어나서 라면먹는 중이에요	자다 일어나서 밥먹었어요	0
일어나서 라면먹는 중이에요	이제 아침먹어서요	0
일어나서 라면먹는 중이에요	아까 일어나자마자 밥먹어써요	0
주변에 소개팅 해줄만한 사람 없어?	주변에 소개팅할 사람 있니?	
주변에 소개팅 해줄만한 사람 없어?	저형는 소개팅해줄애없어?	
주변에 소개팅 해줄만한 사람 없어?	소개팅할사람 있어?	
주변에 소개팅 해줄만한 사람 없어?	소개해줄만한 사람 주변에 있어?	
주변에 소개팅 해줄만한 사람 없어?	친구들이 서로 소개안해줘?	0
주변에 소개팅 해줄만한 사람 없어?	남자소개받고싶어하는 사람 있나?	
주변에 소개팅 해줄만한 사람 없어?	만나봐 소개 해준다는 사람 없어?	
주변에 소개팅 해줄만한 사람 없어?	다른사람할사람없나?	
주변에 소개팅 해줄만한 사람 없어?	여자 소개받을 생각없냐그래?	
주변에 소개팅 해줄만한 사람 없어?	얘소개시켜줄만한 사람 없어?	
주변에 소개팅 해줄만한 사람 없어?	연애는 하나?	0
주변에 소개팅 해줄만한 사람 없어?	소개시켜줄 사람 없어?	
주변에 소개팅 해줄만한 사람 없어?	한인에 누구 소개팅해줄사람 없을까	
주변에 소개팅 해줄만한 사람 없어?	근데 주변에 진짜 여자없어?	
주변에 소개팅 해줄만한 사람 없어?	둘이 얘기한건본적이 없어?	0
주변에 소개팅 해줄만한 사람 없어?	내친구 소개해주는건 좀 그초?	0
주변에 소개팅 해줄만한 사람 없어?	소개팅도 인공적인 만남아냐?	0
주변에 소개팅 해줄만한 사람 없어?	소개팅 시켜줄 친구 있어?	
주변에 소개팅 해줄만한 사람 없어?	너 친구들은 연애하는 얘 없어?	0
주변에 소개팅 해줄만한 사람 없어?	너가 개인적으로 연락한사람 있어?	0
고양이 키우고 싶다	또 키우고싶다	0
고양이 키우고 싶다	으 키우고싶다	>
고양이 키우고 싶다	키우고 싶으다	>
고양이 키우고 싶다	와 키우고싶다	>
고양이 키우고 싶다	깅아지 키우고싶다 나는	0
고양이 키우고 싶다	좀 키우고 싶다	0
고양이 키우고 싶다	다키우고싶다	0
고양이 키우고 싶다	아 키우고싶어	>
고양이 키우고 싶다	딸 키우고싶다	0
고양이 키우고 싶다	키우고싶다 얼른	0
고양이 키우고 싶다	애나낳고싶다	0
고양이 키우고 싶다	마자 키우고싶다	0
고양이 키우고 싶다	아 진짜 푸들키우고싶다	0
고양이 키우고 싶다	친칠라빨리 키우고싶다	0
고양이 키우고 싶다	키워보고싶은데	0
고양이 키우고 싶다	조금 한강아지 키우고싶어	0
고양이 키우고 싶다	키우곱다	0
고양이 키우고 싶다	진짜 개키우고싶다	0
고양이 키우고 싶다	노루키우고싶다	0
고양이 키우고 싶다	개 키우고 싶어	0
사람들이 나 김태희 닮았대	나랑 안닮앗대 사람들이	0
사람들이 나 김태희 닮았대	친구들이 비와이 닮았대	0
사람들이 나 김태희 닮았대	언니들이나닮앗대	0
사람들이 나 김태희 닮았대	다들 닮았대	0
사람들이 나 김태희 닮았대	내 친구가 닮았대	0
사람들이 나 김태희 닮았대	둘이 인상닮앗어	0
사람들이 나 김태희 닮았대	애들이 닮았대	0
사람들이 나 김태희 닮았대	애들도 닮았대	0
사람들이 나 김태희 닮았대	우리 둘이 닮았대	0
사람들이 나 김태희 닮았대	애들이 자꾸 나 닮앗대	0
사람들이 나 김태희 닮았대	친구들이 나닮앗데	0
사람들이 나 김태희 닮았대	나 남자닮았대	0
사람들이 나 김태희 닮았대	막내랑 진짜 닮았대	0
사람들이 나 김태희 닮았대	옆에 친구랑 닮았어	0
사람들이 나 김태희 닮았대	애들이 나 닮앗데	0
사람들이 나 김태희 닮았대	걔도 나닮앗어	0
사람들이 나 김태희 닮았대	애들이 이거 나 닮았대	>
사람들이 나 김태희 닮았대	밑에 애랑 더 닮았어	0
사람들이 나 김태희 닮았대	저번에 이상한 애 닮았다고 하고	0
사람들이 나 김태희 닮았대	얘닮았데	0
회사 너무 힘들다	회사가기 힘들다	0
회사 너무 힘들다	일이 엄청 힘들다	1
회사 너무 힘들다	근무스려니까 힘들다	0
회사 너무 힘들다	일가기힘들다	
회사 너무 힘들다	일이 힘들다	1
회사 너무 힘들다	근무해서 힘들다	0
회사 너무 힘들다	부대에서 힘들다	0
회사 너무 힘들다	일 아 진짜 힘들다	1
회사 너무 힘들다	출장이 힘들다	0
회사 너무 힘들다	아 회사가 너무 빡새	1
회사 너무 힘들다	일 너무너무 하기싫타	0
회사 너무 힘들다	일하기 힘드네	
회사 너무 힘들다	알바 힘드네	<
회사 너무 힘들다	오늘 노가다해서 넘 힘들다	
회사 너무 힘들다	회사는 넘나 힘들어	1
회사 너무 힘들다	지금 미팅가는데 넘 힘들다 윽	0
회사 너무 힘들다	힘 오늘 출근 너무 힘들다	0
회사 너무 힘들다	오늘 너무 일이 힘들다	
회사 너무 힘들다	아 디다 힘드네	
회사 너무 힘들다	일이 많이 힘드네	1
여자친구 화 어떻게 풀어줘야 할까요?	내가 만약 나쁜애면 어떻게해요?	0
여자친구 화 어떻게 풀어줘야 할까요?	이 화를 어떻게 풀어야 할까요	0
여자친구 화 어떻게 풀어줘야 할까요?	언니 기분 나쁘면 어쩌죠?	0
여자친구 화 어떻게 풀어줘야 할까요?	차단할게요 어떻게 하는거지?	0
여자친구 화 어떻게 풀어줘야 할까요?	내가 어떻게 해야 화 풀려요?	0
여자친구 화 어떻게 풀어줘야 할까요?	내가 뭐라 얘길해야할까요?	0
여자친구 화 어떻게 풀어줘야 할까요?	어떻게 해야 화가풀릴까요?	0
여자친구 화 어떻게 풀어줘야 할까요?	어떻게 말해야할까요?	0
여자친구 화 어떻게 풀어줘야 할까요?	말하면 어떻개 될것 같아요?	0
